,loan_amnt,int_rate,grade,sub_grade,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,term_months,emp_length_yrs,fico_score,loan_to_income,credit_history_yrs,revol_util_bucket,log_annual_inc,log_revol_bal,int_rate_sq,addr_state_freq
8283,10900.0,18.99,E,E3,RENT,26000.0,Not Verified,debt_consolidation,23.82,0.0,2.0,10.0,0.0,12110.0,36.6,13.0,w,Individual,0.0,0.0,60,,727.0,0.41923076923076924,23.915126625598905,medium,10.165890277802454,9.40186940952105,360.6200999999999,0.009437141894169195
9035,19050.0,14.48,C,C5,OWN,55000.0,Not Verified,debt_consolidation,38.12,0.0,0.0,8.0,1.0,5435.0,32.0,22.0,w,Individual,1.0,1.0,36,10.0,677.0,0.3463636363636364,11.416837782340862,medium,10.915106645867501,8.600798775271034,209.6704,0.027749691045949893
1700,20000.0,10.78,B,B4,MORTGAGE,127000.0,Source Verified,credit_card,17.54,1.0,1.0,22.0,0.0,25312.0,46.6,39.0,w,Individual,6.0,0.0,36,9.0,692.0,0.15748031496062992,15.080082135523615,medium,11.751950239425476,10.139073376740225,116.20839999999998,0.01752612066059993
438,15000.0,11.99,C,C1,MORTGAGE,65000.0,Source Verified,debt_consolidation,17.56,0.0,0.0,9.0,0.0,13028.0,88.3,16.0,w,Joint App,1.0,0.0,36,1.0,667.0,0.23076923076923078,11.331964407939767,high,11.082157933374816,9.474932921202932,143.7601,0.1468374339961802
1748,4800.0,9.8,B,B3,RENT,44400.0,Not Verified,debt_consolidation,6.05,0.0,0.0,5.0,1.0,3480.0,48.0,11.0,w,Individual,1.0,1.0,36,0.0,662.0,0.10810810810810811,20.914442162902123,medium,10.70101727068921,8.15507488781144,96.04000000000002,0.028423772609819122
3725,9000.0,18.99,E,E1,RENT,25000.0,Verified,debt_consolidation,20.21,0.0,1.0,9.0,0.0,7157.0,35.1,13.0,w,Individual,0.0,0.0,36,0.0,697.0,0.36,10.751540041067761,medium,10.12667110305036,8.875985891325971,360.6200999999999,0.01752612066059993
583,15000.0,17.97,D,D4,RENT,45500.0,Verified,debt_consolidation,30.95,0.0,2.0,13.0,0.0,13021.0,37.0,50.0,w,Individual,0.0,0.0,60,2.0,702.0,0.32967032967032966,17.418206707734427,medium,10.725489582719506,9.474395513796807,322.92089999999996,0.03538928210313448
1752,15000.0,11.99,C,C1,RENT,51000.0,Source Verified,debt_consolidation,8.78,0.0,0.0,19.0,1.0,6581.0,23.9,42.0,w,Individual,5.0,1.0,60,9.0,662.0,0.29411764705882354,17.752224503764545,low,10.839600519357369,8.792093929503284,143.7601,0.010560611167284574
5782,5000.0,11.99,C,C1,MORTGAGE,60900.0,Verified,debt_consolidation,34.01,1.0,3.0,12.0,2.0,4539.0,33.0,38.0,w,Individual,4.0,1.0,36,10.0,662.0,0.08210180623973727,19.080082135523615,medium,11.017004873924423,8.420682291035394,143.7601,0.014942141332434558
6458,15000.0,13.99,C,C4,RENT,50000.0,Not Verified,credit_card,28.92,0.0,1.0,10.0,0.0,21207.0,58.7,31.0,w,Individual,0.0,0.0,60,4.0,702.0,0.3,9.08145106091718,medium,10.819798284210286,9.962133747968862,195.7201,0.08133917537355353
9525,15000.0,7.26,A,A4,MORTGAGE,70000.0,Source Verified,credit_card,10.78,0.0,0.0,8.0,0.0,15860.0,63.4,18.0,w,Individual,1.0,0.0,36,8.0,717.0,0.21428571428571427,21.248459958932237,high,11.156264806643742,9.67161854490356,52.7076,0.028423772609819122
387,19200.0,5.32,A,A1,MORTGAGE,50000.0,Source Verified,debt_consolidation,19.24,0.0,0.0,4.0,1.0,10848.0,82.2,11.0,w,Individual,0.0,0.0,36,0.0,692.0,0.384,13.998631074606434,high,10.819798284210286,9.29182818882245,28.302400000000002,0.010560611167284574
6058,6000.0,7.49,A,A4,RENT,40000.0,Not Verified,debt_consolidation,14.29,1.0,0.0,4.0,0.0,823.0,26.5,22.0,w,Individual,0.0,0.0,36,,712.0,0.15,10.080766598220396,low,10.596659732783579,6.714170529909471,56.100100000000005,0.1468374339961802
4166,15000.0,11.99,C,C1,MORTGAGE,41000.0,Verified,credit_card,14.17,0.0,1.0,30.0,0.0,15411.0,79.8,61.0,w,Individual,5.0,0.0,36,2.0,697.0,0.36585365853658536,22.751540041067763,high,10.62135173563291,9.642901705746048,143.7601,0.013481631277384564
4275,12000.0,5.32,A,A1,RENT,80000.0,Not Verified,other,14.9,0.0,0.0,11.0,0.0,10149.0,48.3,14.0,w,Individual,1.0,0.0,36,5.0,717.0,0.15,10.99794661190965,medium,11.289794413577894,9.225228984469933,28.302400000000002,0.08077744073699585
2247,15000.0,8.49,B,B1,MORTGAGE,170000.0,Not Verified,debt_consolidation,17.14,0.0,1.0,22.0,0.0,17337.0,69.0,28.0,w,Individual,1.0,0.0,36,4.0,702.0,0.08823529411764706,10.247775496235455,high,12.043559598368038,9.760655903428585,72.0801,0.020784181552634534
8761,15000.0,7.89,A,A5,OWN,60000.0,Verified,vacation,6.31,0.0,0.0,10.0,1.0,7441.0,28.0,36.0,w,Individual,1.0,1.0,36,,687.0,0.25,34.82819986310746,low,11.002116507732017,8.914894908906568,62.25209999999999,0.1468374339961802
5317,19250.0,19.48,E,E2,MORTGAGE,80000.0,Source Verified,debt_consolidation,26.81,0.0,1.0,15.0,0.0,30912.0,75.0,20.0,w,Individual,1.0,0.0,60,7.0,672.0,0.240625,9.91375770020534,high,11.289794413577894,10.338932086385478,379.47040000000004,0.08077744073699585
9411,3600.0,9.76,B,B3,RENT,13300.0,Not Verified,credit_card,23.71,0.0,0.0,10.0,0.0,7020.0,45.3,12.0,w,Individual,0.0,0.0,36,,662.0,0.2706766917293233,3.583846680355921,medium,9.495594499353295,8.85666093701725,95.2576,0.012021121222334568
8905,30000.0,15.41,D,D1,RENT,184000.0,Verified,debt_consolidation,29.28,0.0,1.0,6.0,0.0,36190.0,0.0,17.0,f,Individual,0.0,0.0,36,7.0,732.0,0.16304347826086957,19.080082135523615,low,12.122696471358962,10.496565748118558,237.4681,0.03460285361195371
5211,19000.0,6.49,A,A2,MORTGAGE,44000.0,Not Verified,debt_consolidation,16.78,0.0,0.0,10.0,0.0,21709.0,53.1,16.0,w,Individual,0.0,0.0,36,1.0,707.0,0.4318181818181818,13.91375770020534,medium,10.691967639914864,9.985528262872338,42.1201,0.005504999438265363
234,25600.0,7.91,A,A5,OWN,150000.0,Not Verified,debt_consolidation,10.88,0.0,0.0,10.0,0.0,15837.0,31.9,39.0,w,Individual,2.0,0.0,60,3.0,742.0,0.17066666666666666,10.82819986310746,medium,11.918397239722838,9.670167394770358,62.5681,0.08133917537355353
435,24800.0,7.91,A,A5,MORTGAGE,95000.0,Source Verified,debt_consolidation,14.76,0.0,0.0,14.0,0.0,29719.0,34.3,24.0,w,Individual,4.0,0.0,36,10.0,767.0,0.26105263157894737,23.416837782340863,medium,11.461642696843066,10.299575498831695,62.5681,0.020784181552634534
5355,6400.0,15.77,D,D1,RENT,51716.0,Not Verified,credit_card,13.0,0.0,1.0,8.0,1.0,6029.0,35.3,21.0,w,Individual,0.0,1.0,36,3.0,707.0,0.12375280377446052,9.418206707734429,medium,10.853541826563088,8.704502289721232,248.69289999999998,0.03583866981238063
2648,6000.0,11.48,B,B5,RENT,38000.0,Verified,credit_card,13.61,0.0,0.0,21.0,0.0,4848.0,98.9,40.0,w,Individual,0.0,0.0,36,10.0,662.0,0.15789473684210525,12.082135523613964,maxed,10.545367754151743,8.486527777105351,131.7904,0.1468374339961802
9,8000.0,11.48,B,B5,MORTGAGE,42000.0,Not Verified,credit_card,34.8,0.0,0.0,8.0,0.0,7034.0,39.1,18.0,w,Individual,1.0,0.0,36,10.0,702.0,0.19047619047619047,21.08145106091718,medium,10.645448706505872,8.858652969548489,131.7904,0.004156836310526907
1835,10000.0,9.17,B,B2,MORTGAGE,45500.0,Not Verified,debt_consolidation,28.09,0.0,1.0,35.0,0.0,11444.0,31.5,57.0,f,Individual,1.0,0.0,36,1.0,712.0,0.21978021978021978,11.247091033538672,medium,10.725489582719506,9.345308232386667,84.0889,0.01752612066059993
7731,6000.0,8.38,B,B1,RENT,46000.0,Source Verified,credit_card,14.74,0.0,1.0,19.0,2.0,10733.0,30.3,35.0,w,Individual,2.0,1.0,36,10.0,682.0,0.13043478260869565,12.24914442162902,medium,10.736418414365374,9.281171552736774,70.22440000000002,0.008088978766430738
3225,9200.0,11.48,B,B5,RENT,55000.0,Source Verified,car,5.63,3.0,0.0,8.0,2.0,4117.0,64.3,15.0,w,Individual,0.0,2.0,36,3.0,667.0,0.16727272727272727,11.331964407939767,high,10.915106645867501,8.323122887587735,131.7904,0.1468374339961802
7660,4325.0,20.99,E,E5,RENT,74000.0,Verified,debt_consolidation,16.46,0.0,2.0,11.0,0.0,2162.0,37.9,14.0,w,Individual,0.0,0.0,36,7.0,667.0,0.058445945945945946,11.247091033538672,medium,11.211833885608513,7.679251425953058,440.58009999999996,0.003370407819346141
6625,4625.0,9.8,B,B3,RENT,36000.0,Source Verified,credit_card,16.47,0.0,0.0,5.0,2.0,4628.0,41.7,9.0,w,Individual,0.0,0.0,36,5.0,677.0,0.1284722222222222,9.248459958932239,medium,10.491301994830229,8.44009614103127,96.04000000000002,0.07257611504325356
9947,12475.0,13.67,C,C4,MORTGAGE,55000.0,Source Verified,debt_consolidation,0.72,1.0,0.0,5.0,0.0,1365.0,26.2,13.0,w,Individual,2.0,0.0,60,2.0,707.0,0.2268181818181818,10.666666666666666,low,10.915106645867501,7.2196420401307355,186.8689,0.010560611167284574
5807,3000.0,17.27,D,D3,MORTGAGE,85000.0,Not Verified,other,4.64,0.0,1.0,3.0,0.0,378.0,54.0,14.0,w,Individual,0.0,0.0,36,6.0,717.0,0.03529411764705882,19.750855578370977,medium,11.350418300109132,5.937536205082426,298.2529,0.002696326255476913
3573,12000.0,18.99,E,E1,RENT,65000.0,Source Verified,debt_consolidation,18.91,0.0,2.0,21.0,0.0,20037.0,50.5,33.0,w,Individual,1.0,0.0,60,10.0,672.0,0.18461538461538463,13.418206707734429,medium,11.082157933374816,9.905385749819208,360.6200999999999,0.015054488259746096
6440,15600.0,17.97,D,D4,RENT,53000.0,Verified,debt_consolidation,32.72,0.0,0.0,16.0,1.0,11211.0,47.7,31.0,f,Individual,2.0,1.0,60,4.0,702.0,0.2943396226415094,14.33264887063655,medium,10.87806606028079,9.324739912284679,322.92089999999996,0.03583866981238063
9472,10000.0,12.59,C,C2,RENT,25000.0,Verified,debt_consolidation,3.74,0.0,1.0,8.0,0.0,535.0,6.1,8.0,w,Individual,0.0,0.0,36,1.0,682.0,0.4,6.165639972621492,low,10.12667110305036,6.284134161070802,158.50809999999998,0.1468374339961802
1820,4500.0,16.59,D,D2,MORTGAGE,86000.0,Source Verified,debt_consolidation,28.79,0.0,2.0,25.0,0.0,46440.0,60.5,52.0,w,Individual,5.0,0.0,36,2.0,692.0,0.05232558139534884,24.249144421629023,high,11.362114203075018,10.74593796874106,275.2281,0.08133917537355353
5946,8000.0,11.99,C,C1,MORTGAGE,127963.0,Verified,debt_consolidation,25.13,0.0,0.0,16.0,0.0,29607.0,57.5,43.0,w,Individual,1.0,0.0,36,3.0,687.0,0.06251807163008057,15.416837782340862,medium,11.759504253343556,10.295799874065992,143.7601,0.03078305808336142
3466,26900.0,11.99,C,C1,MORTGAGE,125000.0,Source Verified,credit_card,21.6,0.0,0.0,11.0,0.0,32121.0,77.0,22.0,w,Individual,6.0,0.0,36,0.0,712.0,0.2152,11.498973305954825,high,11.736077016252437,10.377296432622842,143.7601,0.011122345803842264
9531,15000.0,13.18,C,C3,RENT,65000.0,Not Verified,credit_card,25.81,1.0,0.0,13.0,0.0,16309.0,60.5,32.0,w,Individual,0.0,0.0,60,1.0,677.0,0.23076923076923078,10.33264887063655,high,11.082157933374816,9.69953369561506,173.7124,0.020784181552634534
7019,10000.0,8.38,B,B1,RENT,40000.0,Source Verified,credit_card,20.24,0.0,0.0,17.0,0.0,19124.0,31.8,20.0,w,Individual,0.0,0.0,36,3.0,677.0,0.25,5.500342231348392,medium,10.596659732783579,9.858751658694736,70.22440000000002,0.1468374339961802
6309,16000.0,14.85,C,C5,RENT,100000.0,Source Verified,credit_card,11.92,0.0,2.0,40.0,0.0,21773.0,69.1,62.0,w,Individual,0.0,0.0,36,0.0,662.0,0.16,9.998631074606434,high,11.51293546492023,9.988471876441125,220.52249999999998,0.03583866981238063
8335,2000.0,9.76,B,B3,RENT,50000.0,Source Verified,major_purchase,18.05,0.0,0.0,8.0,0.0,6331.0,19.2,13.0,w,Individual,0.0,0.0,36,10.0,742.0,0.04,14.82819986310746,low,10.819798284210286,8.753371421000903,95.2576,0.03583866981238063
7786,16000.0,11.22,B,B5,MORTGAGE,64000.0,Verified,debt_consolidation,23.78,0.0,0.0,16.0,0.0,19379.0,52.2,30.0,w,Individual,0.0,0.0,36,6.0,742.0,0.25,13.828884325804244,medium,11.06665398721974,9.871996885444757,125.88840000000002,0.004493877092461521
3282,2500.0,8.49,B,B1,MORTGAGE,51500.0,Not Verified,credit_card,15.08,0.0,1.0,7.0,0.0,11299.0,59.8,24.0,w,Individual,1.0,0.0,36,2.0,702.0,0.04854368932038835,7.498973305954825,medium,10.849356503939038,9.33255800470043,72.0801,0.08077744073699585
6551,9600.0,14.85,C,C5,MORTGAGE,74873.0,Verified,moving,22.38,0.0,1.0,11.0,0.0,204.0,0.3,22.0,w,Individual,1.0,0.0,36,6.0,792.0,0.12821711431357097,12.082135523613964,low,11.223561979735909,5.323009979138408,220.52249999999998,0.07257611504325356
2618,20000.0,7.49,A,A4,MORTGAGE,89600.0,Verified,credit_card,6.39,0.0,1.0,1.0,0.0,19255.0,97.7,7.0,w,Individual,1.0,0.0,36,10.0,727.0,0.22321428571428573,19.498973305954827,maxed,11.403121759615027,9.865577979462907,56.100100000000005,0.03538928210313448
5740,12500.0,9.17,B,B2,MORTGAGE,47553.0,Source Verified,credit_card,17.39,0.0,0.0,19.0,0.0,8962.0,49.0,26.0,w,Individual,2.0,0.0,36,5.0,722.0,0.26286459319075556,26.49965776865161,medium,10.769621186412348,9.10086027135736,84.0889,0.012021121222334568
3595,6000.0,16.59,D,D2,RENT,85000.0,Not Verified,other,21.5,0.0,1.0,6.0,1.0,4075.0,69.1,14.0,w,Individual,0.0,0.0,36,0.0,687.0,0.07058823529411765,17.166324435318277,high,11.350418300109132,8.312871394342615,275.2281,0.08077744073699585
6370,5000.0,9.17,B,B2,MORTGAGE,55000.0,Not Verified,debt_consolidation,12.39,0.0,0.0,9.0,0.0,1330.0,3.5,16.0,w,Individual,1.0,0.0,36,10.0,817.0,0.09090909090909091,15.416837782340862,low,10.915106645867501,7.193685818395111,84.0889,0.011122345803842264
6673,30000.0,16.59,D,D2,RENT,103000.0,Source Verified,debt_consolidation,7.96,0.0,1.0,7.0,1.0,19692.0,55.9,33.0,w,Individual,5.0,1.0,60,3.0,672.0,0.2912621359223301,32.91444216290212,medium,11.542493975902508,9.888018521632196,275.2281,0.03538928210313448
4467,20000.0,13.99,C,C4,RENT,60000.0,Verified,credit_card,12.24,0.0,1.0,11.0,0.0,13167.0,67.5,21.0,w,Individual,0.0,0.0,36,1.0,672.0,0.3333333333333333,8.752908966461328,high,11.002116507732017,9.485544922916851,195.7201,0.1468374339961802
6115,12000.0,9.17,B,B2,MORTGAGE,36000.0,Not Verified,debt_consolidation,12.4,1.0,0.0,13.0,0.0,5812.0,61.8,34.0,w,Individual,4.0,0.0,36,1.0,697.0,0.3333333333333333,16.58590006844627,high,10.491301994830229,8.66785206770135,84.0889,0.003595101673969217
9205,11275.0,9.17,B,B2,MORTGAGE,60000.0,Verified,debt_consolidation,20.78,0.0,0.0,13.0,1.0,12348.0,64.0,58.0,w,Individual,4.0,0.0,36,10.0,682.0,0.18791666666666668,20.829568788501028,high,11.002116507732017,9.421330367117822,84.0889,0.03460285361195371
9413,7000.0,12.59,C,C2,OWN,85000.0,Verified,home_improvement,22.05,0.0,1.0,10.0,0.0,35007.0,57.5,26.0,w,Individual,4.0,0.0,36,10.0,707.0,0.08235294117647059,24.418891170431213,medium,11.350418300109132,10.463331885781653,158.50809999999998,0.01820020222446916
2168,25000.0,7.49,A,A4,MORTGAGE,61900.0,Not Verified,debt_consolidation,29.93,0.0,0.0,10.0,0.0,29388.0,66.6,25.0,w,Individual,1.0,0.0,36,10.0,752.0,0.40387722132471726,13.418206707734429,high,11.033291613631048,10.28837573365546,56.100100000000005,0.08077744073699585
3520,29200.0,12.88,C,C2,MORTGAGE,90000.0,Verified,debt_consolidation,7.59,0.0,0.0,16.0,0.0,16575.0,39.0,25.0,w,Individual,2.0,0.0,60,10.0,687.0,0.3244444444444444,14.080766598220396,medium,11.407576060361786,9.71571114505921,165.89440000000002,0.08133917537355353
2709,5500.0,6.99,A,A3,MORTGAGE,100000.0,Not Verified,home_improvement,23.02,0.0,0.0,19.0,0.0,36806.0,41.5,44.0,w,Individual,3.0,0.0,36,9.0,777.0,0.055,26.82819986310746,medium,11.51293546492023,10.513443323459292,48.8601,0.07257611504325356
2722,7025.0,14.85,C,C5,OWN,23427.0,Verified,other,20.65,1.0,0.0,5.0,0.0,4393.0,56.3,10.0,w,Individual,0.0,0.0,36,10.0,672.0,0.2998676740513083,22.751540041067763,medium,10.061687167209673,8.387995252944556,220.52249999999998,0.023592854735422986
912,19200.0,10.78,B,B4,RENT,65000.0,Not Verified,debt_consolidation,15.5,0.0,0.0,19.0,0.0,19014.0,74.9,26.0,w,Individual,0.0,0.0,60,0.0,692.0,0.2953846153846154,13.998631074606434,high,11.082157933374816,9.85298342036236,116.20839999999998,0.03460285361195371
4129,12000.0,13.44,C,C3,RENT,75000.0,Source Verified,debt_consolidation,15.09,0.0,1.0,13.0,0.0,17034.0,54.4,30.0,w,Individual,0.0,0.0,36,2.0,672.0,0.16,12.999315537303216,medium,11.225256725762893,9.743025330095067,180.63359999999997,0.1468374339961802
5176,5000.0,11.48,B,B5,RENT,55000.0,Source Verified,other,22.78,0.0,3.0,17.0,1.0,3448.0,9.2,20.0,w,Individual,0.0,1.0,36,7.0,692.0,0.09090909090909091,4.501026694045175,low,10.915106645867501,8.145839612936841,131.7904,0.1468374339961802
2650,3000.0,11.48,B,B5,MORTGAGE,26000.0,Source Verified,other,14.4,1.0,0.0,12.0,2.0,969.0,8.4,24.0,w,Individual,4.0,2.0,36,10.0,667.0,0.11538461538461539,12.41889117043121,low,10.165890277802454,6.877296071497428,131.7904,0.02640152791821144
7937,12000.0,12.59,C,C2,RENT,47000.0,Not Verified,debt_consolidation,21.12,0.0,0.0,13.0,0.0,13537.0,70.9,26.0,w,Individual,0.0,0.0,36,3.0,677.0,0.2553191489361702,10.82819986310746,high,10.757924157061597,9.513255825068553,158.50809999999998,0.029771935737557577
8743,9600.0,14.48,C,C5,MORTGAGE,90000.0,Source Verified,debt_consolidation,20.96,0.0,2.0,11.0,1.0,4231.0,33.6,21.0,w,Individual,3.0,1.0,36,2.0,662.0,0.10666666666666667,11.247091033538672,medium,11.407576060361786,8.350429973538136,209.6704,0.03538928210313448
8076,10650.0,11.22,B,B5,MORTGAGE,65000.0,Verified,debt_consolidation,27.79,1.0,2.0,14.0,0.0,14895.0,46.0,44.0,w,Individual,4.0,0.0,36,10.0,672.0,0.16384615384615384,20.58590006844627,medium,11.082157933374816,9.608847999516849,125.88840000000002,0.08133917537355353
4044,12000.0,6.49,A,A2,MORTGAGE,61500.0,Source Verified,debt_consolidation,22.81,0.0,0.0,6.0,0.0,25611.0,83.4,21.0,w,Individual,5.0,0.0,36,7.0,727.0,0.1951219512195122,16.334017796030118,high,11.026808713825016,10.150816270638693,42.1201,0.013481631277384564
5416,4200.0,8.49,B,B1,MORTGAGE,58500.0,Source Verified,debt_consolidation,12.78,0.0,0.0,12.0,0.0,5087.0,13.3,22.0,w,Individual,0.0,0.0,36,1.0,732.0,0.07179487179487179,6.247775496235455,low,10.97679912709094,8.534640105019959,72.0801,0.009437141894169195
3602,17000.0,9.17,B,B2,MORTGAGE,80470.0,Verified,debt_consolidation,22.23,0.0,0.0,18.0,0.0,14225.0,43.0,24.0,w,Individual,1.0,0.0,36,10.0,672.0,0.21125885423139057,12.334017796030116,medium,11.295652150054389,9.56282655529346,84.0889,0.01820020222446916
5551,2000.0,11.99,C,C1,RENT,47000.0,Verified,medical,10.32,0.0,0.0,4.0,0.0,6727.0,67.3,8.0,w,Individual,0.0,0.0,36,10.0,702.0,0.0425531914893617,15.75085557837098,high,10.757924157061597,8.814033201652784,143.7601,0.012695202786203797
7718,2500.0,21.99,F,F1,MORTGAGE,99829.0,Verified,other,19.24,0.0,1.0,10.0,0.0,8172.0,66.4,21.0,w,Individual,3.0,0.0,36,10.0,692.0,0.0250428232277194,16.999315537303218,high,11.51122401833047,9.00859131751613,483.5600999999999,0.08077744073699585
6869,10000.0,7.91,A,A5,RENT,23000.0,Verified,credit_card,11.22,0.0,0.0,1.0,0.0,9095.0,98.9,18.0,w,Individual,0.0,0.0,36,,732.0,0.43478260869565216,25.333333333333332,maxed,10.043292972227004,9.115590035430372,62.5681,0.07257611504325356
6818,10350.0,17.27,D,D3,MORTGAGE,66000.0,Verified,home_improvement,11.27,4.0,2.0,11.0,0.0,704.0,12.8,13.0,w,Individual,0.0,0.0,36,3.0,662.0,0.15681818181818183,9.248459958932239,low,11.097425172408931,6.558197802812268,298.2529,0.1468374339961802
1205,26575.0,10.78,B,B4,MORTGAGE,80900.0,Verified,debt_consolidation,31.55,0.0,0.0,10.0,0.0,15681.0,56.4,19.0,w,Individual,1.0,0.0,36,10.0,732.0,0.3284919653893696,28.66803559206023,medium,11.300981463909618,9.660268836790866,116.20839999999998,0.02640152791821144
8527,15000.0,11.22,B,B5,MORTGAGE,80000.0,Verified,home_improvement,17.48,3.0,1.0,14.0,2.0,462.0,4.8,31.0,f,Individual,6.0,1.0,36,,672.0,0.1875,10.666666666666666,low,11.289794413577894,6.137727054086234,125.88840000000002,0.02617683406358836
8424,12000.0,11.99,C,C1,RENT,101000.0,Not Verified,debt_consolidation,8.49,0.0,0.0,13.0,1.0,10079.0,31.5,27.0,f,Individual,1.0,1.0,60,0.0,712.0,0.1188118811881188,25.752224503764545,medium,11.522885696764481,9.21830854162536,143.7601,0.1468374339961802
5514,25000.0,9.17,B,B2,RENT,76000.0,Source Verified,credit_card,13.82,0.0,0.0,16.0,0.0,21065.0,43.7,38.0,w,Individual,0.0,0.0,36,5.0,672.0,0.32894736842105265,10.165639972621491,medium,11.23850177707664,9.955415645396487,84.0889,0.027749691045949893
1042,28000.0,9.8,B,B3,MORTGAGE,118000.0,Not Verified,credit_card,19.34,1.0,0.0,13.0,0.0,27076.0,69.1,26.0,w,Individual,3.0,0.0,60,8.0,717.0,0.23728813559322035,13.585215605749486,high,11.678448377988163,10.206439938023752,96.04000000000002,0.005392652510953826
923,3000.0,13.44,C,C3,RENT,50740.0,Source Verified,other,17.24,0.0,1.0,7.0,1.0,7847.0,64.3,13.0,w,Individual,0.0,1.0,36,2.0,672.0,0.059124950729207724,13.333333333333334,high,10.834489541275977,8.968014001245198,180.63359999999997,0.023592854735422986
193,10500.0,13.99,C,C4,MORTGAGE,110000.0,Not Verified,debt_consolidation,30.73,1.0,1.0,19.0,0.0,28822.0,81.2,38.0,w,Individual,4.0,0.0,36,10.0,662.0,0.09545454545454546,17.418206707734427,high,11.608244735642321,10.268928958514973,195.7201,0.1468374339961802
5477,29875.0,23.13,F,F2,MORTGAGE,76000.0,Verified,home_improvement,30.45,0.0,1.0,21.0,0.0,29962.0,57.3,42.0,w,Individual,1.0,0.0,60,,682.0,0.3930921052631579,14.82819986310746,medium,11.23850177707664,10.307718566129479,534.9969,0.03538928210313448
448,32000.0,11.48,B,B5,MORTGAGE,107000.0,Verified,credit_card,19.13,0.0,1.0,12.0,0.0,95821.0,89.0,27.0,w,Individual,8.0,0.0,36,10.0,712.0,0.29906542056074764,17.828884325804243,high,11.580593459194764,11.470247582688499,131.7904,0.0020222446916076846
7662,20700.0,7.26,A,A4,MORTGAGE,100000.0,Source Verified,debt_consolidation,13.39,0.0,0.0,14.0,0.0,32012.0,50.5,21.0,w,Individual,1.0,0.0,36,1.0,702.0,0.207,20.58590006844627,medium,11.51293546492023,10.373897349284674,52.7076,0.08077744073699585
3172,21300.0,18.49,D,D5,MORTGAGE,70095.0,Verified,debt_consolidation,8.08,0.0,0.0,3.0,0.0,2501.0,100.0,8.0,w,Individual,1.0,0.0,60,8.0,757.0,0.3038733147870747,15.58384668035592,maxed,11.15762101005368,7.824845691026856,341.88009999999997,0.02617683406358836
7570,30000.0,11.99,C,C1,OWN,160000.0,Source Verified,other,17.62,0.0,3.0,30.0,0.0,11200.0,8.5,44.0,w,Individual,1.0,0.0,36,6.0,807.0,0.1875,27.498973305954827,low,11.982935344196433,9.32375833901174,143.7601,0.07257611504325356
